id,year
450060,2016
610680,2017
825610,2018
522890,2016
569810,2017
760330,2018
843890,2018
494460,2016
571340,2017
683670,2017
680860,2018
847390,2018
363650,2015
491060,2016
526980,2016
635850,2017
740290,2017
646960,2017
717020,2017
435970,2016
370080,2015
450290,2016
546550,2016
315680,2015
802880,2018
565390,2017
390210,2015
601790,2017
371280,2015
729720,2017
575970,2018
364060,2015
407380,2015
410910,2015
729330,2017
552580,2016
487630,2016
266470,2014
802890,2018
845200,2018
404030,2015
291690,2017
465870,2016
360030,2015
581740,2017
593980,2017
717330,2018
627530,2017
771350,2018
332540,2017
741450,2017
540880,2016
791760,2018
874400,2018
681060,2017
409410,2017
532690,2017
545670,2017
426010,2016
323700,2014
673210,2021
821640,2018
703530,2017
619470,2017
749540,2022
412410,2015
543430,2016
449090,2016
337280,2015
522220,2017
536430,2016
383700,2015
671170,2017
758100,2018
783180,2018
322450,2018
552870,2017
462240,2017
528110,2016
548130,2017
434130,2016
486990,2017
347730,2015
485790,2016
729530,2017
485620,2016
561000,2016
603120,2017
458030,2016
470300,2016
747910,2017
393240,2015
591130,2017
548320,2017
521790,2017
528450,2017
436060,2016
587290,2017
327150,2014
776340,2018
820170,2018
594680,2017
780280,2018
806860,2020
671090,2017
621940,2018
486630,2016
425650,2016
544710,2016
523870,2017
502410,2016
536490,2016
531530,2018
754120,2017
432870,2016
684820,2017
540060,2016
347470,2015
321330,2015
457770,2016
502300,2016
537520,2018
385440,2015
576620,2017
746010,2018
410470,2015
572300,2017
777240,2018
682960,2017
539370,2016
559250,2016
557770,2016
622700,2018
567320,2017
375000,2015
626160,2017
801020,2018
747590,2017
312050,2014
359340,2017
349100,2015
433450,2016
756880,2017
626640,2017
353940,2015
580680,2017
312440,2015
347790,2015
562320,2016
282740,2014
553800,2016
570910,2016
541240,2017
387430,2015
357490,2016
621020,2018
576020,2017
705070,2017
434390,2016
352440,2016
534230,2016
454160,2016
346340,2015
268930,2019
462860,2016
731880,2017
328550,2014
667810,2018
252090,2017
706850,2019
520470,2016
657470,2017
318440,2014
461410,2018
411980,2018
695970,2018
404860,2015
455960,2016
631920,2017
501790,2018
415920,2015
290440,2014
649820,2017
381910,2015
711560,2017
401330,2015
270510,2014
618950,2017
501950,2017
347000,2018
655080,2017
350210,2015
558780,2017
604010,2017
423440,2015
615490,2017
570970,2017
677730,2017
658610,2017
554220,2017
666820,2019
520380,2017
631770,2017
356100,2015
562340,2017
773580,2018
523740,2017
321370,2014
284580,2014
667800,2017
728440,2017
516940,2016
648750,2017
414260,2015
559130,2017
839540,2018
326470,2014
458450,2016
588890,2017
745330,2018
625910,2017
612740,2017
627450,2017
451990,2016
737870,2017
616000,2017
682910,2017
798380,2018
765640,2017
652760,2017
586150,2017
818220,2018
618360,2017
658530,2017
298790,2014
654800,2018
505330,2018
577490,2017
411620,2016
317950,2014
367710,2015
413830,2016
497470,2016
497460,2016
640970,2017
493220,2017
416250,2016
613790,2017
322630,2016
697490,2017
658810,2017
828150,2018
783200,2018
268770,2018
261600,2014
622080,2017
241300,2017
206230,2012
739980,2017
346510,2015
366600,2015
645340,2017
410830,2017
677880,2017
499900,2016
339710,2016
732770,2017
292090,2014
525450,2016
715690,2017
592270,2017
342520,2015
770440,2018
427680,2018
580820,2019
502070,2017
416000,2017
381090,2015
409490,2018
561450,2017
615010,2017
816490,2018
432720,2016
365760,2015
545180,2018
316020,2014
685400,2018
701540,2017
544630,2017
398120,2016
654220,2018
264020,2014
383070,2016
496630,2016
858760,2018
819230,2018
744050,2018
462480,2016
467810,2017
619220,2017
657690,2017
762590,2018
801500,2018
453130,2016
681110,2019
613450,2017
403780,2015
396660,2016
578930,2017
411750,2016
461170,2017
474730,2016
568610,2016
431830,2016
848260,2018
368760,2015
263040,2014
788690,2018
636310,2017
542570,2017
614970,2017
531910,2016
395920,2015
265470,2016
527820,2016
525370,2016
405340,2017
666610,2017
596910,2017
720150,2017
788510,2018
523810,2016
538990,2019
615080,2017
697930,2017
613210,2017
726250,2017
746620,2017
841770,2018
397820,2016
464000,2016
716340,2017
415980,2015
748480,2017
614960,2017
525500,2016
354230,2015
672020,2017
772480,2018
616860,2017
347690,2015
458170,2017
466520,2016
423720,2016
681140,2017
646600,2017
497800,2017
789730,2018
634700,2017
657090,2019
394770,2015
388720,2015
476710,2016
615670,2017
617020,2017
747310,2017
654440,2017
342100,2015
474980,2016
549770,2016
618690,2017
628800,2017
638780,2017
827830,2018
372780,2015
486550,2016
340600,2015
437550,2016
577580,2017
643610,2017
662540,2017
328000,2016
672590,2018
593070,2017
640310,2020
375210,2016
322440,2015
367260,2015
509880,2017
364840,2015
628660,2017
297660,2016
357010,2016
489730,2016
775920,2018
649730,2017
777660,2018
592340,2017
437020,2016
366780,2016
505090,2017
589170,2017
344890,2015
777160,2018
435360,2016
379610,2016
429390,2016
555290,2016
421610,2016
604170,2017
361430,2015
462830,2016
515890,2017
604950,2017
444180,2016
345710,2015
532070,2016
651340,2017
653210,2017
607400,2017
576280,2017
446870,2016
758410,2018
551720,2016
462520,2016
576670,2018
477170,2016
788970,2018
432940,2017
671240,2017
550400,2017
314120,2014
608530,2017
399240,2016
544580,2017
838340,2018
627420,2017
262610,2014
544650,2016
374150,2016
380810,2017
512240,2016
429250,2016
490950,2016
393220,2017
707870,2017
808950,2018
415890,2015
636170,2017
652520,2017
589470,2017
539340,2017
570710,2018
715290,2017
291610,2014
398110,2015
599630,2017
663210,2018
328640,2014
577180,2017
404100,2015
572480,2019
566780,2017
642520,2017
357030,2016
811040,2018
690740,2017
449460,2017
667670,2017
580890,2017
502450,2016
577210,2017
341270,2016
503180,2020
818530,2018
27600,2009
413740,2018
821500,2018
454130,2016
738020,2017
853850,2018
510570,2016
682480,2018
449690,2016
612600,2017
520150,2016
828230,2018
539270,2017
680700,2018
800620,2018
433840,2016
753900,2018
863490,2018
422590,2016
786490,2018
816830,2018
311170,2014
424210,2015
720670,2017
352850,2015
586340,2017
589860,2017
684680,2017
582980,2017
393860,2016
471270,2016
338040,2016
518320,2016
779420,2018
702700,2018
372250,2015
876200,2018
429360,2017
528250,2016
623640,2018
795480,2018
537000,2017
408400,2015
669660,2017
790840,2018
527740,2016
378030,2015
816870,2018
660560,2019
650680,2017
551190,2016
545430,2017
740600,2017
796790,2018
738880,2018
685950,2017
554150,2017
695650,2017
456170,2017
757180,2018
441250,2016
775720,2018
575960,2017
384890,2015
575590,2017
577290,2017
614880,2017
698050,2018
796640,2018
456830,2016
510290,2016
330020,2019
346440,2015
498850,2016
820750,2018
433400,2016
745670,2017
491670,2016
383540,2015
324270,2015
746680,2018
599510,2017
471570,2016
585990,2017
523960,2018
504500,2016
347330,2016
699240,2017
475960,2018
360580,2015
412760,2017
502210,2016
467780,2016
642170,2017
694980,2017
785660,2020
270230,2015
285350,2014
437060,2016
639470,2017
816170,2018
493790,2017
623380,2017
730050,2018
352790,2016
597030,2018
606300,2017
639490,2017
398480,2015
426590,2015
488690,2017
722370,2017
691600,2017
609760,2017
449510,2017
785880,2018
453790,2016
698300,2017
448050,2016
338890,2015
625990,2017
451640,2016
696400,2017
485630,2016
516130,2018
471160,2016
687830,2017
596540,2017
378850,2015
572240,2017
532170,2017
401290,2015
423220,2016
795220,2018
568300,2018
501940,2016
811860,2018
564160,2017
703760,2017
715510,2017
760460,2018
794300,2018
525690,2017
503550,2017
443650,2016
625560,2017
583590,2017
709410,2017
336140,2018
336140,2018
312220,2014
269630,2015
775530,2018
431700,2017
583890,2017
510240,2017
627910,2017
433890,2016
797420,2018
740230,2018
489570,2017
546900,2018
704840,2017
504920,2018
620210,2018
676480,2017
664000,2021
713050,2017
868970,2018
649570,2017
612820,2018
660900,2017
805440,2018
326650,2015
528120,2016
302870,2014
712000,2017
491560,2016
761670,2018
437080,2016
380660,2016
661330,2017
851820,2018
749800,2018
713530,2017
632290,2017
517680,2016
464400,2016
489930,2017
401170,2015
392600,2015
770050,2018
345340,2015
620220,2018
756200,2018
409520,2016
421890,2015
658490,2017
795230,2018
589250,2020
490080,2017
382130,2015
657440,2017
387090,2016
659920,2018
523070,2021
416700,2018
736930,2017
827900,2018
350610,2015
778930,2018
693700,2018
468160,2017
874010,2018
444000,2016
301930,2016
388260,2015
700660,2017
864510,2018
547390,2016
475090,2017
582990,2017
592300,2017
656550,2017
661740,2017
323680,2015
555010,2017
435020,2017
776890,2018
602480,2018
607720,2018
334100,2015
384100,2016
463880,2017
596890,2017
400880,2016
496400,2016
777640,2018
812450,2018
535440,2016
346800,2015
706490,2018
545060,2017
316740,2014
794760,2018
381050,2015
336940,2018
545850,2016
614890,2017
645820,2017
731230,2017
526800,2016
680340,2017
420900,2016
434240,2016
659480,2017
694490,2017
588620,2017
650750,2017
436260,2016
449180,2016
711070,2017
528860,2016
402670,2015
607040,2017
460650,2016
475620,2016
819080,2018
840060,2018
744430,2017
520290,2016
384210,2015
606950,2017
709840,2017
617680,2018
380100,2016
332880,2015
505070,2016
317730,2015
595110,2018
435600,2016
535890,2016
468100,2016
715060,2017
300620,2014
696530,2018
711320,2017
573260,2017
455640,2016
458330,2018
407100,2015
448160,2016
801490,2018
854190,2018
661280,2017
550360,2017
656510,2018
634180,2017
356800,2015
346770,2015
803260,2018
749850,2018
366590,2015
771710,2018
668790,2017
722660,2019
603330,2018
478210,2016
583150,2017
656320,2020
558410,2016
538710,2016
424260,2016
742150,2017
656970,2017
676630,2017
820600,2018
718220,2017
772200,2018
440810,2016
525350,2016
719610,2017
647040,2017
566180,2017
332630,2015
513460,2016
527240,2017
554810,2017
381890,2017
546040,2018
800190,2018
783940,2018
505110,2017
644760,2017
717610,2018
822700,2018
674960,2017
428490,2018
567890,2017
573080,2017
818730,2018
372080,2017
550450,2016
689180,2017
421180,2015
629410,2017
485600,2016
602790,2017
443250,2016
687480,2017
714240,2017
645460,2017
763930,2017
496290,2018
528180,2017
538550,2016
766730,2018
425450,2018
420380,2016
527720,2017
508200,2017
727460,2017
336700,2014
500440,2017
545830,2017
286300,2018
603810,2017
444870,2016
425070,2016
376150,2015
403070,2015
461580,2016
734120,2017
708820,2018
676090,2018
453700,2016
796370,2018
464670,2016
595660,2017
609410,2017
687490,2017
523900,2016
805660,2018
781650,2018
549740,2016
679750,2018
389740,2015
497040,2016
690240,2017
707590,2017
311680,2014
307570,2014
570420,2017
276870,2014
312430,2017
392780,2015
476020,2017
496250,2016
458830,2016
642830,2018
358070,2015
695600,2018
619280,2017
303340,2014
279480,2014
676430,2017
466490,2016
382420,2016
343070,2015
370130,2016
332830,2014
525620,2018
455110,2016
51060,2011
19030,2010
367350,2015
431290,2016
286280,2015
448500,2016
458630,2016
661920,2018
386520,2015
601130,2017
514290,2017
511750,2016
403830,2015
307190,2014
304170,2014
331910,2014
458920,2016
319760,2016
307980,2014
605990,2017
234820,2013
574310,2017
786410,2018
444590,2016
432260,2016
302440,2014
564010,2016
485860,2016
330620,2014
810230,2018
805090,2018
428220,2016
339000,2014
622770,2018
337960,2015
814200,2018
381220,2015
345540,2015
407020,2015
431120,2017
673870,2017
531270,2017
285960,2014
226780,2013
437530,2016
642000,2017
670240,2019
466800,2016
586950,2018
371300,2015
352780,2015
603940,2017
450540,2016
552460,2017
307430,2015
381260,2015
262300,2012
504460,2017
342240,2015
660160,2017
502740,2017
359190,2015
391820,2016
341510,2015
597730,2018
448620,2016
301840,2018
528160,2017
285380,2019
562660,2016
460340,2016
315110,2014
435300,2016
316180,2014
367780,2015
606720,2017
673230,2017
580710,2017
515230,2017
466110,2018
380700,2015
387870,2015
422920,2016
650440,2017
674520,2017
378750,2015
410840,2017
408770,2015
635310,2017
311840,2015
337070,2015
612590,2017
530630,2018
434820,2016
110610,2011
320630,2014
535490,2017
553590,2016
623080,2017
676490,2017
549260,2017
469790,2017
459170,2016
573170,2017
462990,2016
447310,2016
517720,2017
750460,2017
646500,2018
300360,2014
469720,2017
361200,2015
273730,2014
408520,2017
209850,2013
844130,2018
333660,2015
274880,2014
293440,2014
403880,2015
352960,2015
200150,2015
313980,2014
518060,2017
344340,2015
344480,2015
685680,2017
416550,2015
622460,2018
351050,2015
272990,2014
392070,2015
529520,2017
389310,2015
476530,2016
831060,2018
550310,2016
718500,2017
541380,2016
317610,2014
533480,2017
455820,2018
328590,2017
592030,2017
353190,2016
492340,2021
437250,2017
320670,2014
354030,2015
519870,2016
370480,2015
425160,2016
464470,2016
363940,2015
389670,2020
406550,2016
291070,2014
768840,2017
440420,2016
646460,2017
443860,2016
436490,2016
263480,2014
371000,2015
721740,2017
383720,2015
497580,2016
670900,2017
492090,2016
488460,2016
465660,2016
447120,2018
494580,2017
724740,2017
394220,2015
325870,2014
397330,2015
377980,2016
654970,2017
535170,2017
264460,2014
464230,2016
774531,2018
368050,2015
365800,2015
398150,2016
509620,2017
315340,2014
595420,2017
518670,2016
416110,2016
359280,2015
385590,2015
365480,2015
680980,2017
440340,2016
284100,2016
354180,2015
312510,2014
401890,2016
423650,2016
390620,2017
372830,2015
374060,2015
339440,2016
496260,2016
579180,2018
8970,2010
415670,2016
389650,2015
408750,2015
290020,2017
354950,2015
556340,2017
446910,2016
695630,2017
261960,2014
463980,2016
564750,2017
439490,2016
392940,2015
321830,2014
524660,2016
362290,2015
593490,2017
667120,2017
547820,2017
384990,2015
392120,2016
399040,2015
567800,2016
546170,2016
747340,2017
202370,2012
425240,2017
562230,2018
368450,2015
387070,2015
423120,2015
463860,2016
467320,2016
517660,2016
730410,2017
354400,2016
440550,2016
364350,2015
691450,2017
312650,2017
461490,2016
337210,2015
391180,2015
426190,2017
415240,2016
224040,2014
72500,2010
601770,2017
330770,2016
318090,2016
594300,2017
620190,2018
682130,2017
640380,2017
718560,2018
632070,2017
555060,2016
31980,2009
407620,2015
518120,2016
303310,2016
502400,2016
599880,2017
458680,2017
316140,2014
426310,2017
383710,2015
539380,2016
317290,2014
386080,2016
629960,2017
417990,2015
589530,2017
364630,2017
340750,2015
318330,2014
291430,2014
377450,2015
510840,2017
390870,2015
577730,2017
493720,2016
457520,2016
788270,2018
552970,2017
586350,2017
452860,2016
615340,2017
622060,2017
373610,2015
426330,2015
492220,2016
542200,2017
325060,2015
574560,2018
432190,2016
473540,2016
423610,2016
383690,2015
377190,2015
537200,2016
492430,2016
843270,2018
415400,2015
805420,2018
369530,2020
370920,2015
650110,2017
271970,2016
322750,2017
469980,2016
603250,2017
427490,2017
315320,2014
585080,2017
293340,2014
797390,2018
406720,2016
703270,2017
421260,2015
713450,2018
615090,2017
463160,2016
620940,2017
381750,2018
738610,2017
324520,2016
384690,2015
560000,2017
360840,2015
536780,2016
763090,2017
486120,2016
787220,2018
546080,2016
447860,2016
237970,2014
712770,2017
698320,2017
336440,2019
761280,2017
541450,2017
378930,2016
257770,2013
368570,2016
428350,2016
377690,2016
422860,2020
470590,2016
339640,2015
451010,2016
616240,2017
462440,2017
305820,2015
552410,2016
312560,2016
365260,2015
491090,2016
366280,2016
368800,2016
273960,2015
557580,2019
297450,2016
684270,2017
316370,2015
370940,2016
576030,2017
280890,2014
843660,2018
552160,2016
464440,2016
707320,2018
777850,2018
386540,2015
297410,2014
366180,2016
240660,2013
365880,2015
576260,2017
785690,2018
490860,2016
462700,2016
629220,2018
463030,2016
554800,2016
267730,2014
397990,2015
413870,2016
473450,2016
607030,2017
406940,2016
298830,2014
365560,2015
317060,2016
426290,2016
434410,2016
385860,2015
404510,2016
785840,2018
810760,2018
865880,2018
783050,2018
448290,2017
449550,2016
402160,2015
611800,2017
369550,2016
526140,2017
733460,2021
490690,2017
436230,2017
315850,2014
273830,2014
485360,2016
617270,2017
280500,2014
568440,2017
315830,2014
308380,2014
21400,2008
678820,2017
296850,2014
466780,2016
538840,2017
377880,2016
378260,2016
331610,2014
473460,2016
373600,2015
378810,2016
355100,2015
314360,2014
341470,2015
570980,2017
306440,2015
371010,2016
284410,2016
371120,2015
276730,2015
324470,2015
281820,2014
290380,2014
301220,2014
379420,2016
352430,2019
656360,2017
618310,2017
464100,2017
628290,2018
359100,2018
742630,2017
614860,2017
548340,2016
584220,2017
560720,2017
581760,2017
514240,2016
375420,2015
453300,2016
449250,2016
316610,2015
19020,2010
293460,2015
428760,2015
564150,2017
746710,2018
522490,2016
330450,2015
551700,2018
543390,2017
617030,2017
666260,2017
26300,2009
663300,2018
334620,2015
593330,2017
492710,2016
431930,2018
351730,2016
395900,2015
696360,2017
320610,2015
821520,2018
369310,2015
654260,2017
394290,2015
394260,2016
447800,2016
391960,2015
650780,2017
270190,2014
342190,2017
354930,2015
653940,2017
512560,2016
744570,2017
598440,2017
461840,2016
809250,2018
515650,2016
373650,2016
616250,2018
448910,2016
279920,2014
414370,2016
774091,2018
486810,2016
293960,2014
532290,2016
440020,2016
298850,2014
658260,2017
449060,2016
653970,2017
804730,2018
91810,2011
360880,2016
772700,2018
314590,2017
585180,2017
261940,2013
435100,2017
412270,2015
588730,2017
349550,2015
462000,2016
359400,2015
611160,2020
631540,2017
331570,2015
374520,2016
511350,2016
324120,2014
421660,2016
363270,2016
335200,2015
506590,2016
299800,2016
436280,2016
429200,2016
347710,2015
453690,2018
453720,2016
418430,2022
552130,2016
222180,2015
298840,2014
444440,2016
308440,2015
347600,2017
441280,2016
335010,2015
306000,2016
279070,2016
661120,2017
262810,2017
429020,2016
420070,2015
365860,2015
284970,2014
348650,2015
512180,2017
531990,2016
520940,2018
298950,2014
313470,2014
416640,2015
335450,2015
418670,2016
373920,2016
508230,2016
446600,2016
447200,2016
369060,2015
386280,2015
547590,2016
654850,2017
332390,2015
322080,2015
434620,2016
392020,2015
372690,2016
558340,2017
305500,2015
559870,2017
204760,2012
384940,2016
622370,2017
599010,2018
680680,2017
399920,2015
397160,2019
802650,2018
381900,2015
392970,2016
665120,2017
261920,2014
742170,2018
811540,2018
351300,2015
396350,2017
520670,2018
452450,2016
386350,2015
576380,2017
766940,2018
240340,2013
386750,2016
324090,2016
544190,2016
555610,2016
780320,2018
806230,2019
331460,2015
558790,2017
739410,2017
405720,2016
278420,2015
348400,2015
316970,2014
661670,2017
390310,2016
514990,2017
317370,2017
327440,2014
542100,2018
662470,2017
780210,2018
375040,2015
411570,2015
412490,2016
775900,2018
379990,2015
495580,2017
275060,2015
603530,2017
496320,2016
611770,2020
332400,2015
454900,2016
60700,2010
551050,2017
333490,2015
689400,2017
494600,2016
497730,2017
573600,2017
383750,2015
405760,2016
392190,2016
446040,2016
390460,2016
423320,2015
408920,2016
518720,2017
298360,2015
521100,2017
300400,2015
382070,2015
348800,2017
282620,2015
529440,2017
699680,2020
778610,2018
371220,2015
280830,2014
33390,2011
589510,2017
543240,2017
733070,2017
617620,2018
565660,2017
503950,2016
522020,2017
746140,2018
333650,2015
335920,2015
386770,2017
498570,2016
548370,2017
352240,2016
558110,2017
349020,2015
435040,2016
671050,2017
334270,2014
562570,2016
391210,2015
611040,2018
372150,2015
382920,2015
548230,2016
342490,2015
701930,2017
358810,2015
368830,2015
613270,2017
277390,2016
351230,2015
417980,2015
361040,2016
670950,2017
392680,2016
359940,2017
532920,2017
733740,2018
567040,2016
467060,2019
396710,2018
719600,2017
388970,2015
678560,2017
293920,2014
332410,2016
584370,2017
597700,2017
337980,2015
761030,2018
388900,2016
368980,2015
610500,2017
409290,2016
427810,2016
635940,2017
356540,2015
320650,2014
729580,2017
389850,2015
386290,2015
794820,2018
487770,2016
312900,2014
295630,2014
361360,2015
430890,2017
446610,2017
349540,2015
363580,2015
751500,2017
432330,2016
661790,2018
323040,2015
708340,2017
366620,2016
561770,2017
376490,2017
639270,2017
294190,2015
575010,2016
500660,2016
422110,2016
517350,2016
409070,2015
561740,2017
644080,2017
655100,2017
369560,2018
350600,2016
414950,2015
329690,2014
399600,2016
381610,2015
545980,2017
835450,2018
110630,2012
496590,2016
822930,2018
354740,2016
756590,2018
448090,2016
709470,2017
585910,2017
421600,2016
293200,2014
511140,2016
467210,2016
453710,2016
530040,2016
416380,2015
405780,2015
508990,2016
786580,2018
280010,2015
436360,2016
569360,2017
525680,2022
489170,2016
208710,2012
575580,2017
759940,2017
649000,2017
715050,2018
371140,2018
365350,2015
685750,2017
526430,2016
470780,2017
676420,2017
560250,2017
601110,2017
780260,2018
655950,2017
491720,2016
347720,2016
591680,2018
465840,2016
434880,2016
19500,2008
345430,2019
351240,2015
336010,2014
377480,2016
545030,2016
677020,2017
415170,2017
534570,2016
366230,2016
366270,2016
569770,2017
380690,2015
390890,2015
492500,2016
356000,2015
338310,2016
366000,2022
828170,2018
412230,2015
476490,2016
574260,2017
470040,2017
802660,2018
845940,2018
443460,2016
559310,2017
443360,2016
317940,2015
807950,2018
486850,2016
704690,2017
737530,2018
275350,2014
557890,2016
574270,2017
263640,2015
253310,2013
375790,2015
682570,2018
576810,2017
339460,2015
514650,2016
434300,2018
500870,2016
282860,2015
330680,2014
337350,2015
459090,2016
378830,2015
442290,2016
350770,2015
625040,2017
486290,2016
353580,2016
259810,2014
301920,2015
761100,2017
364770,2015
560750,2017
503340,2016
350780,2015
424170,2015
511090,2016
497080,2016
536320,2016
318650,2014
585880,2017
557880,2017
342280,2015
350630,2015
418150,2015
431680,2016
375030,2015
497720,2016
581650,2017
743190,2018
515260,2017
437720,2017
698740,2017
491620,2016
17180,2008
282680,2018
342130,2016
265240,2014
547540,2016
428530,2016
513580,2016
495090,2016
335560,2015
560740,2017
618050,2017
403590,2016
429430,2016
386840,2015
678190,2017
490910,2016
397780,2015
520910,2016
452540,2017
439720,2016
418060,2017
579820,2017
581300,2017
396230,2015
624270,2017
490490,2017
457450,2016
328780,2014
336020,2015
689650,2017
701730,2017
561590,2017
547900,2016
644480,2018
352610,2015
555080,2016
799180,2018
813370,2018
514090,2016
308360,2014
343170,2015
410440,2015
794800,2018
313390,2017
546350,2017
427660,2016
813700,2018
696590,2017
488300,2016
368700,2015
365120,2015
531730,2016
460750,2016
393610,2015
595770,2018
560730,2017
294060,2015
779330,2018
761070,2018
435800,2016
339110,2016
337970,2015
392280,2017
432180,2016
251510,2014
347400,2015
498190,2016
428100,2016
652190,2017
402340,2016
464850,2017
373630,2015
487330,2016
598060,2020
111300,2011
297370,2014
775520,2018
708920,2017
355010,2017
661990,2017
329320,2014
470310,2020
454970,2016
395400,2015
776780,2018
395190,2015
271990,2015
686900,2017
382160,2015
9970,2011
428200,2017
851650,2018
679690,2017
476920,2016
423740,2015
656600,2017
629840,2017
389190,2016
305010,2014
412540,2016
545960,2016
507120,2017
531890,2016
303940,2014
704830,2017
619600,2017
707300,2018
439440,2016
363530,2016
388360,2015
341680,2015
856880,2018
340440,2018
425820,2016
451600,2019
560760,2017
560220,2016
560820,2017
548840,2017
421630,2015
659260,2017
466350,2016
412250,2015
339570,2015
555050,2017
462100,2016
317530,2016
376560,2015
467570,2017
571720,2017
308520,2015
824720,2018
386650,2016
368290,2015
388500,2015
337290,2018
485430,2016
517470,2016
381320,2016
391390,2015
488770,2016
489660,2016
708580,2017
475070,2018
342500,2015
337220,2015
448520,2016
548680,2017
458370,2016
461360,2016
743640,2017
408960,2016
337490,2016
262190,2015
406120,2016
372740,2015
327500,2015
376250,2016
689910,2017
411680,2015
727310,2017
595550,2017
240360,2013
446050,2016
589690,2017
496930,2016
494320,2017
498340,2019
383670,2015
714010,2018
513320,2016
509190,2016
443570,2016
588560,2018
793050,2018
615970,2017
621930,2018
537430,2017
718330,2017
389050,2016
829780,2018
486510,2016
676850,2017
463760,2016
409370,2015
386400,2015
490300,2016
402060,2016
456130,2016
318260,2015
586750,2017
603100,2017
553780,2016
511630,2016
658760,2017
339690,2015
337110,2015
573780,2017
386900,2015
630060,2017
793220,2018
636570,2017
493980,2016
437090,2016
764510,2018
502380,2016
314220,2014
324390,2015
727530,2017
794740,2018
731820,2017
324610,2014
628900,2017
486430,2018
521300,2016
861190,2018
296590,2014
512230,2016
411610,2016
440950,2016
643870,2017
405000,2016
808120,2018
262080,2014
503400,2017
340330,2015
400360,2016
399140,2015
369180,2015
384700,2015
603130,2017
501110,2016
702120,2018
533950,2016
628530,2017
562260,2017
585890,2017
614950,2018
393750,2016
525610,2016
513370,2016
236490,2013
542050,2018
472690,2016
809440,2018
301380,2014
210490,2012
295870,2014
599560,2017
20200,2008
325860,2014
661000,2017
424640,2016
570890,2016
488760,2017
345330,2019
661430,2017
670160,2017
435480,2016
634340,2018
761170,2018
718410,2017
397090,2016
661830,2017
370150,2015
710610,2018
612370,2017
451700,2016
597230,2018
655660,2017
698040,2018
710470,2018
490280,2022
447170,2016
536560,2017
601570,2017
514890,2016
567780,2017
453830,2016
456780,2016
804290,2018
490870,2016
315940,2014
436480,2016
595740,2017
366240,2016
347060,2016
368000,2017
367240,2018
468000,2017
729670,2017
718180,2017
364830,2016
522030,2016
696140,2017
753230,2018
389140,2018
300630,2016
595430,2017
385600,2015
560050,2016
368890,2015
716760,2018
687750,2017
691830,2018
446100,2016
698770,2018
671390,2017
374950,2015
630030,2018
555890,2017
452120,2016
343020,2015
670970,2017
571680,2017
492860,2018
340630,2015
368780,2015
332610,2015
342550,2016
521590,2017
649790,2017
669630,2017
606860,2017
461830,2016
544600,2016
409320,2016
601240,2017
434230,2016
513890,2017
236010,2016
288860,2017
508840,2016
438000,2018
375170,2015
414550,2018
640050,2017
785780,2018
551450,2017
715990,2017
517330,2016
471810,2017
600280,2017
589730,2017
371410,2015
306260,2014
495010,2016
530960,2016
532270,2016
430070,2019
662190,2017
301360,2014
702820,2017
367430,2015
542660,2017
457380,2017
685690,2018
601810,2017
308560,2015
451570,2016
453310,2017
580560,2017
300840,2014
658210,2017
533320,2016
555280,2017
516480,2017
606480,2017
345640,2015
268520,2014
458410,2018
437880,2016
438720,2016
546410,2017
692170,2017
519080,2018
369440,2018
399530,2016
558450,2017
673130,2019
412790,2016
324730,2015
495980,2016
745740,2017
631900,2017
365870,2015
455690,2017
452970,2016
766280,2018
606510,2017
579840,2019
550340,2017
529910,2018
621080,2017
297330,2014
428590,2016
777050,2018
327520,2015
477140,2016
555320,2016
420550,2021
391650,2017
866520,2018
429350,2016
385950,2016
741500,2017
244750,2017
559340,2018
341930,2015
453290,2016
554770,2017
492870,2016
683280,2017
578210,2020
716630,2017
430410,2017
846470,2018
576400,2017
544870,2016
783810,2018
525380,2017
451400,2016
631980,2017
454700,2016
562290,2017
552390,2017
331510,2014
675230,2017
555400,2017
773390,2018
461480,2016
499890,2017
629540,2017
580590,2017
653950,2017
460630,2016
365210,2015
774191,2018
268260,2014
261740,2014
362860,2015
532660,2016
807850,2018
500420,2016
395100,2016
361160,2015
343370,2015
381880,2016
348270,2015
573680,2017
650350,2017
504390,2016
547260,2016
402300,2015
434530,2016
519990,2016
753060,2017
514220,2016
405550,2016
496340,2017
665920,2018
377060,2017
398940,2015
501190,2016
758500,2017
764180,2017
434740,2016
657040,2017
669320,2019
798190,2018
713980,2017
736390,2017
395500,2016
204580,2012
656680,2017
384320,2015
644550,2017
396860,2015
341690,2015
549100,2017
617440,2017
364900,2015
503460,2016
485800,2016
421900,2015
460640,2016
606710,2017
457600,2016
652000,2017
321490,2014
776020,2018
545050,2016
320120,2014
578470,2017
383630,2015
345700,2016
401820,2016
456690,2016
340450,2015
559960,2017
438340,2016
378770,2015
423870,2016
558260,2018
415910,2015
417480,2016
500170,2017
33660,2010
436270,2016
262980,2014
775910,2018
543930,2017
312920,2015
493540,2017
817110,2018
207710,2012
618070,2017
439770,2016
352580,2015
453770,2016
533890,2016
367110,2015
528260,2017
579110,2017
742250,2018
811360,2018
586670,2017
733050,2017
611320,2017
488220,2016
340250,2015
529130,2016
613190,2018
652550,2017
724350,2017
534200,2016
488040,2016
527380,2017
807960,2018
598490,2018
513210,2016
314340,2014
806140,2018
308080,2022
710780,2017
424760,2016
427860,2016
303530,2014
