id,category,genre
446040,"2,1,49,36,37,24,22,28,29,44",1
390460,"2,1,9,24,22,28,29,15,17,44","1,4,23"
423320,"2,22,13,23","23,3"
408920,"2,22","25,23,3"
518720,"2,22,28,29,30,23,15","1,28"
298360,"2,22,29,30,23,25,17","1,23,2"
521100,"2,22,29,18,23","1,25,23"
300400,"2,22,28,15,25",9
382070,"2,9,22,29,30,18,23,17","25,23"
348800,"2,22,29,18,23","1,25,23"
282620,"2,22,28,30,15,17","1,23,28"
529440,"2,22,18","1,4,23,18"
699680,"1,49,47,22,23","4,23,29"
778610,"2,22,29,18","71,72,25,23"
371220,"2,22,29","25,23,3"
280830,"2,1,24,22,44","4,23,18"
33390,"2,22,18,23,15,25","1,23"
589510,"2,22,28,29,23,41,42,43,44","1,25,23"
543240,"2,22,28,29,23,43",25
733070,"2,22,23","4,23,2"
617620,"2,22,28,29","25,4,23"
565660,"2,22,28,29","1,23"
503950,"2,22,29,23,15","23,28,2"
522020,"2,1,49,37,22,29,18,25,44","1,23"
746140,"2,1,9,38,22,29","1,4"
333650,"2,22","25,4,23,2"
335920,"2,22,29,23","25,23"
386770,"2,1,9,24,22,28,29,23,25,43,44",1
498570,"2,18","9,28"
548370,"2,22,29,23","25,23,3"
352240,"2,22,23","23,28"
558110,"2,22","25,23"
349020,"2,22,28,29,15,25","1,4,23"
435040,"2,22,29","25,4,2"
671050,"2,22,18","1,25,23"
334270,"2,22,29","23,28,2"
562570,"2,22,29","4,23"
391210,"2,1,24,22,28,29,15,25,44","1,23"
611040,"2,1,22,29,23","4,23,28,2"
372150,"2,1,24,22,29,18,23,15,25,44","1,25,23"
382920,"2,22,28,29,23","1,23"
548230,"2,22,28,25","1,4,23"
342490,"2,22,28,29","25,23"
701930,"2,22,29,18,23","25,4,23,28"
358810,"2,22,28","1,25,23"
368830,"2,22,28,29","1,25,23"
613270,"2,22,13","1,25,23,28"
277390,"2,1,9,24,22,28,25,44","1,23,18"
351230,"2,1,9,22,30,18,23,15,17","1,23,3"
417980,"2,22,28,29,25","1,23"
361040,"2,1,49,27,22,28,29","23,3"
670950,"2,1,49,37,22,28,44","1,25,23"
392680,"2,22,29,31,15","1,23"
359940,"2,22,28,29,23","1,25"
532920,"2,22,29",23
733740,"2,22,29,18",28
567040,"2,1,49,36,9,38,22,29,30,23,15,25,17","4,23,18"
467060,"2,22,29,23","4,23,28,2"
396710,"2,1,9,39,24,22,28,29,41,42,43,44","1,25,23,3"
719600,2,"4,28"
388970,"2,22,28,29,23,15,25","1,23"
678560,"2,22,29,23","23,3"
293920,"2,22,29,23","4,23,3,28"
332410,"2,22,28,29,23","25,4,23,3"
584370,"2,1,49,36,22,29","25,23,28"
597700,"2,22,29,18,23","1,25,23"
337980,"2,22,28,29,23","25,4,23,3"
761030,"2,22,28,29,23","25,23,3,2"
388900,"2,1,9,27,22,29,15,25","23,2"
368980,"2,1,22,29,15","1,37,23,2,70"
610500,"2,22,29","25,23,3"
409290,"2,22,18,23,15,25","4,23,28,2"
427810,"2,22,23",23
635940,"2,22,29,23","25,4,28"
356540,"2,22,29,23","25,4,23,28"
320650,"2,22,29","25,4"
729580,"2,22,28,25","4,37,23,28,18"
389850,"2,22,29,23","25,3"
386290,"2,22,28,29,31","1,4,23,28"
794820,"2,22,35","23,3,28"
487770,"2,22,25","28,18"
312900,"2,1,24,22,29,18,15,44","1,4,23"
295630,"2,22,23,25","23,2"
361360,"2,22,28","25,4"
430890,"22,23",52
446610,"2,22,29","25,4,23"
349540,"2,22,29","23,28,2"
363580,"2,22,29,15",23
751500,"2,1,49,36,22,28,29,13,23","23,28,2"
432330,22,52
661790,"2,22,28,29,23","1,25,23"
323040,"2,22,28,29,23,15,25,43",23
708340,"2,22,28","1,4,23,28"
366620,"2,1,9,24,27,22,28,29,25,44","1,23"
561770,"2,22,29","71,73,74,25,23"
376490,"2,22,29","25,4,23"
639270,"2,22,29","1,25,4,23,28"
294190,"2,22,18,23","25,23"
575010,"2,29","25,23"
500660,"2,22,25","28,18"
422110,"2,1,49,37,9,39,24,22,28,29,23,25,43,44","1,23,18"
517350,"2,22,28,29,23,25","1,23,3"
409070,"2,22,28,29","1,23"
561740,"2,22,29,23","4,23,3,2"
644080,"2,22,23,25","4,23"
655100,"2,22,29","4,23"
369560,"2,1,9,39,24,22,28,29,23,43,44","1,25,4,23"
350600,"2,9,22,29,23,15,25","1,23"
414950,"2,22,29","23,3,28,2"
329690,"2,22,29","25,23,18"
399600,"2,22,29,18,23","1,23"
381610,"2,1,24,27,22,28,29,15,44","1,23"
545980,"2,22,28,29,23","1,25"
835450,"1,49,37,24,18,44","1,37,23"
110630,"2,1,9,24,28,43,44","1,23"
496590,"2,22,28,29","1,25,4,23"
822930,"2,22,29,18","71,72,4,23"
354740,"2,22,29,18,23","23,3"
756590,"2,22,18",3
448090,"2,22,28,29,25","1,23"
709470,"2,22","25,4,23,2"
585910,"2,1,9,39,24,22,29,18,23,25,44",1
421600,"2,22,28,29,23","25,3"
293200,"2,22","23,2"
511140,"2,22,29,23","25,4"
467210,"2,22","4,23"
453710,"2,1,49,36,27,22,29,15,25,32","4,23,28,18,2"
530040,"2,22",2
416380,"2,22,28,29,23,25","1,23"
405780,"2,22,29","25,23"
508990,"2,22,28,29,25","1,23"
786580,"2,22,28,29,13,23,15,43","1,25,4,23,3,28"
280010,"1,27,22,29,15,25","1,23,70"
436360,"2,22,28,29,25","1,23"
569360,"2,22,28,29","1,23"
525680,"2,22","4,23,28,2"
489170,"2,22","23,2"
208710,"2,1,24,22,30,18,23,25,17,44","1,23"
575580,"2,22,29,18","25,4,23"
759940,"2,22,29",23
649000,"2,22","1,23"
715050,"2,22","4,23,28"
371140,"2,1,9,39,24,22,28,13,23,43,44","1,25,23,3,2"
365350,"2,22,29,23","25,4,23,28"
685750,"2,22","1,23"
526430,"2,22","25,37,23,3"
470780,"2,22,29",23
676420,"2,22,28,29,23,15,41,42,43","4,23,2"
560250,"2,22,29,18","25,4,23"
601110,"2,22,28,29,23","25,4,23"
780260,"2,22,18","1,4,23,2"
655950,"2,1,49,37,9,39,24,44","1,23"
491720,"2,22,28,29,23","1,23"
347720,"2,22,29,18","1,28"
591680,"2,22,29,25","23,28"
465840,"2,1,49,36,37,24,22,28,25,44",1
434880,"2,22,29","3,2"
19500,"2,22,18,17","25,23"
345430,"2,22,29,18,23","25,23"
351240,"2,22,29","1,23"
336010,"2,1,22,18,23","9,28,18"
377480,"2,22,28,29","25,23"
545030,"2,22,29","4,23,28"
677020,"2,22,29,23","25,4"
415170,2,"4,23"
534570,"2,22,29,23,15","23,2"
366230,"2,22,23",18
366270,"2,1,9,24,22,28,23,25,44",1
569770,"2,22,23","23,70"
380690,"2,22,28,29","1,23"
390890,"2,1,24,22,28,44","1,25,23"
492500,"2,22,29,18,23","1,25,23,3"
356000,"2,22,13,23","23,3"
338310,"2,22,28,29,13,23,15","1,25,23,3"
366000,"2,22",28
828170,"2,22,29,35","4,37,23"
412230,"2,22,28,29,13,30,23,15,25,17","1,25,4,23"
476490,"2,22,13,23","25,23,3"
574260,"2,22,29,23","25,4"
470040,"1,49,36,22,35","1,23,3"
802660,"2,22","4,23"
845940,"2,22,18","1,4,23"
443460,"2,22,28,29","25,4,23,28"
559310,"1,20,49,36,9,38,27,22,29,15,25","23,29,3,28,2"
443360,"2,22,28,29",25
317940,"2,22,28,13","25,23"
807950,2,"25,23"
486850,"2,22,28,29,23","4,2"
704690,"2,22,29","4,23"
737530,"2,22,18","25,23"
275350,"2,22","23,2"
557890,"2,22,29","4,37,23"
574270,"2,22,29,23","25,4"
263640,"2,22,29,18","1,25,23"
253310,"2,22,13",25
375790,"1,49,47,37,24,22,29,18,17,41,44","1,4,23"
682570,"2,1,49,36,9,38,22,28",1
576810,"2,22,28,29","1,23"
339460,"2,22,28,29,23,15,43","1,25,23"
514650,"2,22,29,18,15,25","4,23"
434300,"2,22,29","1,25,23"
500870,"2,22,29","4,23"
282860,"2,1,49,36,9,38,22,30,17","1,23,3,28"
330680,"2,22,29,18","1,23"
337350,"2,22,28,30,23,25,17","1,4,23"
459090,"2,22,29,18","23,3"
378830,"2,22,28,29,23","25,23,3"
442290,"2,22,29",23
350770,"2,22,28,25","1,23"
625040,"2,22,18","1,25,4,23,2"
486290,"2,22","4,23,2"
353580,"2,22,28,23","1,25,23"
259810,"2,1,49,37,9,39,24,22,28,23,14,44","1,25,4,23"
301920,"2,22,29,23,15,25","25,23,2"
761100,"2,22,18,25","1,4,23"
364770,"2,22,29,18,23","1,25,23"
560750,"2,22,29","25,4"
503340,"2,1,49,36,22,29,23,25","1,4,29"
350780,"2,22,28,25","1,25,23"
424170,"2,28,29","1,25,23,3,2"
511090,"2,22,29,23","23,70"
497080,"2,22,29,18,15,25","1,25,23"
536320,"2,22,29","4,23"
318650,"2,1,27,22","1,23,2"
585880,"2,22","4,37,23"
557880,"2,22,29","73,25,4,37,23"
342280,"1,20,27,22,29,18,17","1,25,23,29"
350630,"2,22,29,25",23
418150,"2,22,29,18,23,25","1,23"
431680,"2,22,29,23",2
375030,"2,22,29,18","1,23"
497720,"2,22,29,15",28
581650,"2,22",28
743190,"2,22","1,4,37,23"
515260,"2,22,29,23","4,28"
437720,"2,22,18","25,4,23"
698740,"1,36,22,23","71,73,74,1,4,37,23"
491620,"2,22,28,29,30,23,15,25,17","1,4,23,9,18"
17180,"2,22",2
282680,"2,1,49,36,37,27,22,29,23,44","23,2"
342130,"2,22,29,18,17","1,23,3"
265240,"2,22,25,17","4,2"
547540,"2,22,28","1,37"
428530,"2,1,24,22,28,29,44","1,23"
513580,"2,22,29,15,25","1,4,23"
495090,"2,29,23,25",4
335560,"2,1,24,22,28,29,23,25,44","1,4,23"
560740,"2,22,29","25,4"
618050,"2,22,28,29,23","1,25,23,3,2"
403590,"2,1,49,36,9,38,22,28,29,31,15,25","1,23,28,70"
429430,"2,22,29","1,25,23,70"
386840,"2,22,29,23,25","23,2"
678190,"2,22,29","25,4,23,28"
490910,"2,22,28,29,51,43,44","1,25,4,23,28,2"
397780,"2,22,13,23","23,3"
520910,"2,22,29,18","25,37,23,3"
452540,"2,22,28,13","1,25,4,23"
439720,"2,22,29,30,23,17","23,28,2"
418060,"2,22,18,25","1,4,23,9,28"
579820,"2,28",25
581300,"2,22,28,29,43","73,25"
396230,"2,22,13,23","23,3"
624270,"2,22,28,29","25,23"
490490,"2,40,25",1
457450,"2,22,29,23","23,2"
328780,"2,22,29,23,15,25",23
336020,"2,22","25,4,23,2"
689650,2,"25,23"
701730,"2,22,13,23","25,23"
561590,"2,1,49,36","28,18"
547900,"2,1,22",18
644480,"2,1,9,38,39,24,22,28,29,15,43,44","1,25,23,3"
352610,"2,22,29,23",23
555080,"2,22,28,29",28
799180,"2,22","4,23,2"
813370,"2,22",25
514090,"2,22,29","4,28"
308360,"2,22,29,13,23,17","4,23"
343170,"2,22,18,25","1,23"
410440,"2,22,29,30,18,23,17","4,23"
794800,"2,1,49,36,27,22,29,35","4,2"
313390,"2,22,28,29,15","1,23,28"
546350,"2,22,29","25,28,2"
427660,"2,22,29","25,23"
813700,"2,22,29,18",28
696590,"2,22,29,23","71,72,4,23,3"
488300,"2,36,22,28,17,43","28,18"
368700,"2,1,49,37,9,39,24,22,28,29,44","1,23"
365120,"2,1,24,22,28,29,44","1,25,23"
531730,"2,22,29,18,23","25,4"
460750,"1,49,36,37,24,22,28,29,43,44","1,4,23"
393610,"2,22,29","1,23"
595770,"2,1,20,49,36,9,38,18","1,23,3,2"
560730,"2,22,29","25,4"
294060,"2,22,28,25,43","1,25,23"
779330,"2,22,29,30,23,15,25","23,28,2"
761070,"2,22","4,37,23"
435800,"2,22,28,29,23,15,43","1,23"
339110,"2,22,29","4,23"
337970,"2,22,29,23,15,25","4,23,28,2"
392280,"2,22,29","25,23"
432180,"2,22,28,29,23,41,42,43","25,23"
251510,"2,22,28,29,18,23,25,43","1,4,23"
347400,"22,18,15,17","51,53,54,55,56,57,58,59,60"
498190,"2,22,28,29,23,15,25","1,4,23"
428100,"2,22,29","1,25,4,23,3,2"
652190,"2,22,28,23,43","1,25,23,28,2"
402340,"2,22,28,29,23,43","1,23"
464850,"2,1,49,36,9,38,39,22,28,23,25,43,44","28,18"
373630,"2,1,9,39,24,22,28,29,23,25,44","1,23"
487330,"2,1,49,36,9,27,22,28,29,23,25,32","1,25,4,23,9"
598060,"2,22,29,18,23","1,23,3"
111300,"2,22,18,23,25","1,9,18"
297370,"2,22,18","1,25,4,23"
775520,"2,22","4,23"
708920,"2,22,23,25","1,23"
355010,"2,1,49,36,37,24,27,22,28,29,30,23,17,43,44","23,9,18"
661990,"2,1,49,36,37,24,22,28,23,25,44",1
329320,"2,1,24,22,18,44","1,4,23"
470310,"2,22,29,18,23","4,23,3,2"
454970,"2,22,29,23,15,25","1,25,23"
395400,"2,22,28,29,23","25,4,23,3"
776780,"2,28","3,2"
395190,"2,1,27,22,15",2
271990,"2,29,18,23","25,4,23,3,2"
686900,"2,22,23","4,23,28,2"
382160,2,"1,25,23"
9970,"2,18",1
428200,"2,22,28,29,23,43","25,23,3,2"
851650,"2,22,23,15,25","4,37,23,2"
679690,"2,1,9,39,24,22,28,23,25,43,44","4,23,3"
476920,"2,22,29","25,4,23"
423740,"2,22,29","1,25,4,23,3"
656600,"2,22,29,23,15,25","1,4,23"
629840,"2,22,28,29,23","25,23"
389190,"2,22,29,30,18,17","1,25,4,23"
305010,"2,22,28,29,23","1,25,23"
412540,"2,1,9,22,28,29,30,23,15,25,17","1,23"
545960,"2,22,29","4,28"
507120,"2,1,49,37,9,39,24,22,28,29,44","1,25,23"
531890,"2,22","1,23,3"
303940,"2,22,18",23
704830,"2,22,23,25","23,3,28,18,2,70"
619600,"2,1,49,37,9,39,27,44","1,37"
707300,"2,22,29,25",1
439440,"2,1,9,27,22,28","1,4,23"
363530,"2,1,30,18","28,18"
388360,"2,22,29,23,15","4,23,28"
341680,"2,22,28,29,25","1,23,28"
856880,"2,22,35","37,23,3"
340440,"2,1,49,37,9,39,24,22,28,29,30,23,15,25,44","1,23,3,2"
425820,"2,1,9,38,24,22,29,18,23,25,44","1,23,3"
451600,"2,1,9,38,39,24,27,22,28,29,13,30,23,15,25,17,44","1,25,23"
560760,"2,22,29","25,4"
560220,"2,22,29,25",23
560820,"2,22,29","25,4"
548840,"2,22,28,29,23","25,2"
421630,"2,22,13,23","23,3"
659260,"2,22,18,23","25,23,3"
466350,"2,22,28,29","1,25,23"
412250,"2,22,29,23","1,23,28,70"
339570,"2,22,29,17","23,3,2"
555050,"2,1,49,36","4,23,28,18"
462100,"2,22,28,25","1,23,70"
317530,"1,49,36,37,9,38,39,24,22,28,44","1,4,23"
376560,"2,22,29,18,23,17","25,4,23"
467570,"1,20,49,36,18,23","1,25,23,29,28,70"
571720,"2,22,18,23,25","1,25"
308520,"2,1,20,9,24,27,22,29,18,15,25,44","23,29,3,70"
824720,"2,1,9,38,22,28","28,70"
386650,"2,1,49,36,9,38,27,22,18,25","1,23,3,70"
368290,"2,22","37,23"
388500,"2,22,29","1,4,23"
337290,"2,22,29,18","1,23"
485430,"2,1,24,22,29,18,44","73,74,23,70"
517470,"1,49,37,9,39,24,22,28,29,23,44","4,23"
381320,"2,22,28,23,15,25","1,23"
391390,"2,22,29,13,30,18,23","1,25,23"
488770,"2,22,28,23","25,23"
489660,"2,22,29",23
708580,"2,22,35,23","1,25,4,28"
475070,"2,22,28","1,37,23"
342500,"2,22,29","23,28,2"
337220,"2,22","23,28,2"
448520,"2,1,9,39,24,22,28,29,25,44","1,25,4,23"
548680,"2,1,49,37,9,39,24,22,28,29,23,25,43,44","1,23"
458370,"2,28,31","23,18"
461360,"2,22,28,29,23","1,25,23,3,2"
743640,"2,22","1,25,4,23,28,2"
408960,"2,1,9,38,48,27,22,23","1,23,3"
337490,"2,22,18",23
262190,"2,22,28","1,23"
406120,"2,1,49,37,9,39,24,22,29,18,23,44","1,4,23"
372740,"2,1,22,29","1,25,23,70"
327500,"2,9,22,18","1,23"
376250,"2,1,49,36,27,22,29","23,2"
689910,"2,22","4,23"
411680,"2,22,28,29,23","25,4,23,28,2"
727310,"2,1,9,38,22","1,37,23"
595550,"2,22,29,18,23","73,1,25,4,23"
240360,"2,22,18","1,25,4"
446050,"2,1,49,37,9,39,24,22,28,29,23,44","1,23"
589690,"2,22,29,23","25,4"
496930,"2,22,29,23","25,4,23"
494320,"2,22,29,23,25","25,3"
498340,"2,1,49,36,9,38,22,23","1,25,23,3"
383670,2,"4,23"
714010,"2,22,28,30,15,25","1,25,4,37,23,28,70"
513320,"2,22,28,29,23","25,23"
509190,"1,49,36,22,15","1,4,37,23,70"
443570,"2,22,28,29,43","1,25,23"
588560,"2,1,49,36,37,27,22,29,44","1,23"
793050,"2,1,49,36,35","37,2"
615970,"2,22,29","25,23,2"
621930,"2,22,28,43","23,2"
537430,"2,22,18,23","1,25"
718330,"2,22,18,23","4,23"
389050,"2,1,49,36,37,24,28,13,15,25,44","1,23,70"
829780,"2,22","4,23"
486510,"2,1,49,36,9,38,22",1
676850,"2,22,28","1,25,23"
463760,"2,22,29,18,23","25,4,23"
409370,"2,22,28,29,13,23,43","23,3"
386400,"2,1,9,24,22,28,25,44","4,23,18"
490300,"2,22,29","23,2"
402060,"2,22","25,4,23,28"
456130,"2,22,28,29,23","1,23"
318260,"2,22,29,23","4,23,28"
586750,"2,22,29,23","23,3,2"
603100,"2,22,28,29,23","1,23"
553780,"2,1,24,22,28,29,30,15,25,17,44","1,4,23"
511630,"2,22,28,29,23","23,3"
658760,"1,49,36,37,24,22,23,44","23,2"
339690,"2,1,24,22,28,29,17,44","1,23"
337110,"2,22,28,23,15","1,25,23"
573780,"2,22,28,29,23","1,25,23,3"
386900,"2,22,29","23,2"
630060,"2,22,29,13,23,14","25,23,3"
793220,"2,22,15","25,23"
636570,"2,22,18",3
493980,"2,22,29,23",4
437090,"2,22,18",23
764510,"2,22,29,23","4,28,2"
502380,"2,22,29,25","1,25,4,23,2"
314220,"2,1,22,28","1,23"
324390,"2,22,29,18,23,15,25","1,25,23"
727530,"2,22,18","1,25,23"
794740,"2,22",25
731820,"2,22,28","1,23"
324610,"2,22","25,23"
628900,"2,1,49,36,37,24,27,22,29,23,32,44","23,2"
486430,"2,22,28,29,23,25","1,25,23"
521300,2,"1,23,28"
861190,"2,22,23","1,23"
296590,"2,1,22,29,25","23,2"
512230,"2,22,28,29,23,43","4,23"
411610,"2,22,29,23",25
440950,"2,22,18","1,25,23,3,28"
643870,"2,22","25,23"
405000,"2,1,49,37,9,39,24,22,28,29,25,44","1,23"
808120,"2,22,18","1,23"
262080,"2,22,29,25","1,23"
503400,"2,22,29","25,23"
340330,"2,1,27,22,29,23","25,23,3,2"
400360,"2,22,28,29,23","25,23"
399140,"2,1,49,37,9,39,24,22,28,29,30,23,25,17,44","1,23"
369180,"2,22,28","1,4,23,3"
384700,"2,22,28,29,30,23,25","1,23"
603130,"2,22,29,18,15,25","1,23"
501110,"2,22,28,25","1,23,28,18"
702120,"2,1,49,36,37,22,28,25,44",1
533950,"2,22,28,29","1,25,23,3"
628530,"2,22","23,28,18"
562260,"2,22,28,29,15,25","1,4,23"
585890,"2,22,29","25,4,23"
614950,"2,22,28,29,23","1,23"
393750,"2,22,28,13,31","25,23"
525610,"2,22,29,23,15,25,17","4,23,28,70"
513370,"2,22,28,29,13","1,25,23,3"
236490,"2,22,28,29,23,25,43","1,23"
542050,"2,22,28,29,23,43","1,25,4,23"
472690,"1,49,36,37,28,29,25,44","1,23"
809440,"2,22,28,29,30,17","23,2"
301380,"2,22,29,18","25,23"
210490,1,"1,2,23"
295870,"2,22,28","1,23,3"
599560,"2,22,29,23","25,4"
20200,"2,1,22,18","4,23,18"
325860,"2,22,29","1,23,2"
661000,"2,22,18,25","4,23"
424640,"2,28,29","1,25,23"
570890,"2,1,49,37,24,22,29,18,44","1,25,23"
488760,"2,22,23","25,23,3"
345330,"2,1,49,36,9,38,22,28,29,23","1,25,23,2"
661430,"2,22,29","4,23"
670160,"2,22,29,30,23,15,17","1,25,23,70"
435480,"2,22,29,18",9
634340,"2,22,28,29,35,23,25","4,23"
761170,2,"4,23,3,2"
718410,"2,22,18","1,28,18"
397090,"2,22,28,29,23","25,4,23,3"
661830,"2,22,35,23,15,25","1,4,37,23"
370150,2,"4,23"
710610,"2,22,28,29,13,23,15,25,43","25,4,23,3"
612370,"2,22,28,29,23,15,25","1,9"
451700,"2,22,28,29","25,23,2"
597230,"2,1,9,39,24,22,28,29,23,44","1,23,3"
655660,"2,22,28","1,23"
698040,"2,22,28","1,23"
710470,"2,1,49,36,9,38,39,22,28,23,43,44","1,25,3"
490280,"2,22,23","1,25,23,3"
447170,"2,22,29",25
536560,"2,1,49,36,37,24,22,28,29,23,25,44",1
601570,"2,22,29,23","71,4,23,28"
514890,"2,22,28,29","1,25,4"
567780,"2,22,28,29,23","1,4,23,28"
453830,"2,22,28,29,30,15,17","1,4,23"
456780,"2,1,22,29,18,23","9,28,18"
804290,"2,22","4,23,28"
490870,"2,22,29,18","1,23"
315940,"2,22,18","1,25,23"
436480,"2,1,24,22,29,44","1,23,28,2,70"
595740,"2,22,18,23",1
366240,"2,1,49,36,37,24,22,28,23,25,44",1
347060,"2,23","28,18"
368000,"2,1,49,36,37,24,22,28,29,23,25,43,44","1,23,18"
367240,"2,22,29,18","1,25,3"
468000,"2,22,28,23,43","25,23,28"
729670,"2,22,29","1,25,4,23,3,28,2"
718180,"2,22,28,23,15","1,23"
364830,"2,22,29,13,18,15,25","1,23"
522030,"2,1,49,36,37,24,27,44","23,2"
696140,"2,1,49,36,37,9,38,39,22,18,23,15,44","1,25,4,23,28,2"
753230,"2,22,29","25,23"
389140,"2,1,49,37,24,22,28,29,35,23,25,43,44","1,4,23,9,18"
300630,"2,1,24,27,22,28,29,43,44","4,23,28,18,2"
595430,"1,49,36,9,38,22,18","1,23,2,70"
385600,"2,1,24,22,28,29,23,25,43,44",1
560050,"2,22,28,29,23","1,23"
368890,"2,22,29","25,23"
716760,"2,22,28","1,25,23"
687750,"2,22","1,23"
691830,"2,22,29,23,15","25,23,3,2"
446100,"2,1,49,36,37,24,22,28,29,23,43,44","4,23,9"
698770,"2,22","25,23,18"
671390,"2,22,28,29,43","4,23"
374950,"2,22,29,30,18","25,23"
630030,"2,22,28,29,23,25,43",1
555890,"2,1,49,36,9,39,24,22,28,29,44","1,25,23,3"
452120,"2,22,29,13","25,23"
343020,"2,22,28,29,25,43","1,23"
670970,"2,22,13,18,23,15",3
571680,2,"25,4,23,3,2,70"
492860,"2,1,49,37,9,39,24,22,28,29,23,44","1,25,23,3"
671860,"1,20,49,36,18","1,23,29,28,70"
340630,"2,22,18","1,4,23"
368780,"2,22","4,23,2"
332610,"2,22,28,29,23","1,25,23,3"
342550,"2,22,29,18,15",23
521590,"2,22,28,29,13,23","1,25,23,3"
649790,"2,22,28,29,23","4,23,28"
669630,"2,22,28","1,25,23"
606860,"2,22,29,18","25,4,23"
461830,"2,22,29,18","25,23"
544600,"2,22","25,4,23"
409320,"2,22,28,29,13,43","1,25"
601240,"2,22,29,23","4,23"
434230,"2,22,29,23,25","1,4,23,2"
513890,"2,22",25
236010,"2,22,29,30,18,25,17","4,23"
288860,"2,22,29,30,23","25,23,3"
508840,"2,22,28,29,23,25","1,23"
438000,"2,22,28,29,13,23,25","1,4,23"
375170,"2,22,29,23,25","1,4,23"
414550,"1,49,36,9,38,22,15,25","1,23"
640050,"2,1,9,38,18","1,25,23"
785780,"2,22,28,29,23","28,2"
551450,"2,22,28,25","1,23"
715990,"2,22,28,23,15,25","1,4,23"
517330,"2,22,28,29,23,15,25","1,4,23"
471810,"2,1,49,37,9,39,24,22,28,29,23,15,41,42,43,44","4,23"
600280,"2,1,49,36,22,29","23,28,2"
589730,"2,22,28,29,23","25,23"
371410,"2,1,9,27,22,29","1,23"
306260,"2,22,28,23,25","1,23,2"
495010,"2,22,29","4,23,2"
530960,"2,22,40,23,15,25","1,23"
532270,"2,22,29","1,28"
430070,"2,22,28,29","25,23"
662190,"2,22,29,23","25,4"
301360,"1,27,22","1,23"
702820,"2,22,28",3
367430,"2,1,49,37,24,22,28,29,25,44","1,4,23,18"
542660,"2,22,28,29,23,43","73,74,1,25,23"
457380,2,"25,4,23,28"
685690,"2,22,29","1,25,4,28"
601810,"2,22,28,29,23",1
308560,"2,22,29,18,23","25,23"
451570,"2,22,28,29,23,43","25,4,23"
453310,"2,22,28,15,43","25,23"
580560,"2,22,29,23","1,25,23"
300840,"2,1,24,22,28,29,23,44","1,25,4,23"
658210,"2,22,23,15,17","4,23"
533320,"2,22,29,23,17","73,74,1,25,23"
555280,"2,1,9,39,24,22,28,29,23,44","1,4,23"
516480,"2,22,28,29","1,25,4,23"
606480,"2,22,29,23,25","25,4,23,3"
345640,"2,1,22,28,29,15,25","25,3"
268520,"2,1,9,24,22,28,43,44","1,25,23"
458410,"2,1,27,35","37,2,70"
437880,"2,1,24,22,28,29,15,44","25,4,23"
438720,"2,1,20,49,36,27,22,35","37,23,29,3"
546410,"2,22,28,29,43","4,23"
692170,"2,22","23,28,2"
519080,"2,22,28,29,23","1,25,23,3"
369440,"2,22,28,29,23,43","1,25,3"
399530,"2,22,29,23,15,25","4,23,2"
558450,"2,22,29,23","25,23"
673130,"2,22,28,29,23","1,25,23"
412790,"2,22,28,31,23","1,25"
324730,"2,22,29,23","25,23,3"
495980,"2,22,28,23","1,25,4,23"
745740,"2,22,29,23","1,4,23"
631900,"2,22","1,25"
365870,"2,1,27,18,17","1,25,23,3"
455690,"2,22,29,23","25,4,23,28,18,2"
452970,"2,22,28,43","25,23"
766280,"2,22,29","4,23"
606510,"2,22,29,18,23","25,4"
579840,"2,1,49,36,37,9,38,39,24,22,28,29,30,23,25,17,44","1,25,4,23"
550340,"2,1,49,36,37,24,29,18,23,44","1,23"
529910,"2,1,49,36,37,9,38,39,44","1,25"
621080,"2,22,29,23","25,4"
297330,"2,22","4,23,28,2"
428590,"2,22,29,18","1,25,23"
777050,"2,22","25,4,23"
327520,"2,22,29","1,25,23"
477140,"2,22,29,30,17","25,23,70"
555320,"2,22,29,14","4,23"
420550,"2,1,49,36,37,9,39,24,27,28,13,44","1,4,37,23,18"
391650,"2,22,29","1,25,23"
866520,"2,22","1,25,4"
429350,"2,29,18","1,23"
385950,"2,22,29","4,2"
741500,"2,22,18","1,23,28"
244750,"2,22,28,23,25,43","1,23,2"
559340,"1,49,36,9,38","1,23,3"
341930,"2,22","23,28,2"
453290,"2,22,29","25,23"
554770,"2,22,29,18","73,1,25,3"
492870,"2,22,29,18,23","1,3"
683280,"2,22,29,18,23","25,3,2"
578210,"2,22,25","1,23"
716630,"2,22,23","1,23,28,2"
430410,"2,22,29,23,15","25,23"
846470,"2,22,40","1,25,4"
576400,"2,22,29","4,23"
544870,"2,22,29,18","25,4,23,3,2"
783810,"2,22,28,23","1,25,23,3"
525380,"2,22,18,23","1,25,23"
451400,"2,22,29,23","1,23,2"
631980,"2,28","1,25,23,3"
454700,"2,22,29,18","1,25,23,3"
562290,"2,22,28,29,23","1,23,3"
552390,"2,22,28,29,23","25,23"
331510,"2,22,29,23","25,23"
675230,"1,20,49,36,9,38,22,35,23","25,4,37,29,3"
555400,"2,18","1,25,23,70"
773390,"2,22,30,17","1,23,28,18"
461480,"2,22,28,29,23","1,25,4,23"
499890,"2,22,28,29,23,25,43","1,23"
629540,"2,1,49,36,9,38,27,22,29,15,25","1,23"
580590,"2,1,49,37,9,39,24,22,29,18,23,17,44","4,23"
653950,"2,22,23","25,23"
460630,"2,22,28,29,23,25","1,23"
365210,"2,22,13,23","23,3"
